model_name,model_family,template_type,language,response_language,question_key,response_pro_score,ground_truth_pro_score
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e226,0.8888888888888888,0.9229200652528547
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d054,0.7,0.5271550727987058
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f144_02,0.42857142857142855,0.2375442739079102
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d060,0.2857142857142857,0.0361500225937641
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f120,0.5,0.7601606805293006
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e235,0.5555555555555556,0.9638267491670632
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d054,0.6666666666666666,0.5271550727987058
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_08,0.5,0.3795898903195041
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f121,0.375,0.834429309534993
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f118,0.625,0.8980952380952381
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e236,0.4444444444444444,0.8500241896468311
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_08,0.0,0.3795898903195041
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f120,0.625,0.7601606805293006
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e233b,0.5,0.275092936802974
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_13,0.3333333333333333,0.3403064947701289
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_08,0.6,0.3795898903195041
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e228,0.5,0.1459299873471109
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_08,0.4,0.3795898903195041
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e228,0.4444444444444444,0.1459299873471109
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e235,0.6,0.9638267491670632
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,c002_01,0.4444444444444444,0.4640168623908461
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e226,0.6,0.9229200652528547
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_20,0.5,0.5023485784919653
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d060,0.3333333333333333,0.0361500225937641
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e228,0.5,0.1459299873471109
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e235,0.7,0.9638267491670632
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f144_02,0.375,0.2375442739079102
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f120,0.75,0.7601606805293006
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e235,0.8,0.9638267491670632
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f121,0.42857142857142855,0.834429309534993
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f118,0.625,0.8980952380952381
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_13,0.6,0.3403064947701289
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d054,0.4,0.5271550727987058
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e226,0.6,0.9229200652528547
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e233b,0.0,0.275092936802974
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d060,0.2,0.0361500225937641
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e226,0.6,0.9229200652528547
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_08,0.5,0.3795898903195041
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e226,0.7,0.9229200652528547
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e228,0.375,0.1459299873471109
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d059,0.3,0.0966603951081843
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d059,0.2,0.0966603951081843
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_05,0.42857142857142855,0.4551329853343276
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_08,0.0,0.3795898903195041
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f120,0.625,0.7601606805293006
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,c002_01,0.5,0.4640168623908461
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_05,0.5555555555555556,0.4551329853343276
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e233b,0.0,0.275092936802974
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f120,1.0,0.7601606805293006
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f144_02,0.4444444444444444,0.2375442739079102
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f121,0.42857142857142855,0.834429309534993
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_08,0.3,0.3795898903195041
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f120,0.5,0.7601606805293006
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e235,0.4,0.9638267491670632
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f144_02,0.5714285714285714,0.2375442739079102
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_08,0.3333333333333333,0.3795898903195041
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_13,0.3333333333333333,0.3403064947701289
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f144_02,0.375,0.2375442739079102
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f121,0.5555555555555556,0.834429309534993
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_05,0.6,0.4551329853343276
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d054,0.3,0.5271550727987058
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d060,0.2857142857142857,0.0361500225937641
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f121,0.5714285714285714,0.834429309534993
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_20,0.4444444444444444,0.5023485784919653
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d054,0.4,0.5271550727987058
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d054,0.7,0.5271550727987058
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_13,0.375,0.3403064947701289
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d059,0.2,0.0966603951081843
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d060,0.5,0.0361500225937641
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f144_02,0.5,0.2375442739079102
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_05,0.4444444444444444,0.4551329853343276
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f121,0.5,0.834429309534993
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_13,0.2,0.3403064947701289
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e233b,0.3333333333333333,0.275092936802974
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d059,0.375,0.0966603951081843
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_20,0.5,0.5023485784919653
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d054,1.0,0.5271550727987058
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f028,0.2,0.2308225508317929
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.6666666666666666,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h010,0.4,0.3052581489412324
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f028,0.2,0.2308225508317929
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f132,0.5,0.5723825423324589
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_04,0.375,0.3652556095304187
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.5555555555555556,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h011,0.4444444444444444,0.3162779628748215
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h011,0.2222222222222222,0.3162779628748215
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.5,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_04,0.2222222222222222,0.3652556095304187
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h011,0.2,0.3162779628748215
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h010,0.3333333333333333,0.3052581489412324
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.5714285714285714,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h011,0.5,0.3162779628748215
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_04,0.1,0.3652556095304187
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.7142857142857143,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e035,1.0,0.5136574074074074
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d026_03,0.3,0.0367316341829085
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_04,0.0,0.3652556095304187
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d026_03,0.25,0.0367316341829085
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_04,0.6,0.3652556095304187
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.5,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e035,0.8,0.5136574074074074
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.5555555555555556,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f028,0.3,0.2308225508317929
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h011,0.4444444444444444,0.3162779628748215
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.5555555555555556,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h010,0.5555555555555556,0.3052581489412324
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e035,1.0,0.5136574074074074
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h010,0.4444444444444444,0.3052581489412324
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h010,0.375,0.3052581489412324
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.5,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_04,0.5,0.3652556095304187
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.4444444444444444,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d026_03,0.2,0.0367316341829085
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f028,0.4,0.2308225508317929
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h010,0.375,0.3052581489412324
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e035,0.8,0.5136574074074074
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f028,0.4,0.2308225508317929
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.6666666666666666,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e035,0.6666666666666666,0.5136574074074074
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d026_03,0.2,0.0367316341829085
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_04,0.3,0.3652556095304187
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.3,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h010,0.3333333333333333,0.3052581489412324
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h010,0.2222222222222222,0.3052581489412324
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d026_03,0.25,0.0367316341829085
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e035,0.5,0.5136574074074074
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e035,0.5,0.5136574074074074
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d026_03,0.4,0.0367316341829085
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d026_03,0.5555555555555556,0.0367316341829085
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f132,0.7777777777777778,0.5723825423324589
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f132,0.6,0.5723825423324589
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.5555555555555556,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f132,0.6,0.5723825423324589
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e035,0.9,0.5136574074074074
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.625,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f132,0.5555555555555556,0.5723825423324589
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h011,0.4444444444444444,0.3162779628748215
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h011,0.14285714285714285,0.3162779628748215
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d026_03,0.4,0.0367316341829085
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_04,0.5555555555555556,0.3652556095304187
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h011,0.5,0.3162779628748215
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e035,0.7777777777777778,0.5136574074074074
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h011,0.5,0.3162779628748215
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h011,0.5,0.3162779628748215
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f132,0.8,0.5723825423324589
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_04,0.1,0.3652556095304187
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e035,0.7,0.5136574074074074
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f132,0.5555555555555556,0.5723825423324589
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d026_03,0.125,0.0367316341829085
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d026_03,0.4,0.0367316341829085
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.5,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f028,0.4,0.2308225508317929
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e035,0.6,0.5136574074074074
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h011,0.625,0.3162779628748215
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.6666666666666666,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e035,0.8,0.5136574074074074
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d026_03,0.5555555555555556,0.0367316341829085
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d026_03,0.625,0.0367316341829085
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.375,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f028,0.2,0.2308225508317929
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,d026_03,0.6,0.0367316341829085
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.5555555555555556,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f132,0.4444444444444444,0.5723825423324589
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h011,0.4444444444444444,0.3162779628748215
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e028,0.5555555555555556,0.1094507269789983
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h011,0.5,0.3162779628748215
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h011,0.4,0.3162779628748215
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e035,0.6,0.5136574074074074
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,h011,0.3333333333333333,0.3162779628748215
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_04,0.5,0.3652556095304187
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e225,0.1,0.0775788576300084
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.5555555555555556,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f116,0.3,0.0539476730724705
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.5714285714285714,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f117,0.4,0.0269058295964125
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f117,0.4444444444444444,0.0269058295964125
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.5555555555555556,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f114a,0.5,0.0294663573085847
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e117,0.4444444444444444,0.9587628865979382
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f114a,0.1,0.0294663573085847
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e225,0.7,0.0775788576300084
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,c001_01,0.0,0.0465473145780051
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.4444444444444444,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e265_01,0.4444444444444444,0.9448394214268204
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e290,0.3333333333333333,0.0347010550996482
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.7142857142857143,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f114a,0.3,0.0294663573085847
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,c001_01,0.125,0.0465473145780051
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e225,0.4,0.0775788576300084
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f116,0.4,0.0539476730724705
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f115,0.5555555555555556,0.0776160776160775
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e225,0.5,0.0775788576300084
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f116,0.25,0.0539476730724705
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e225,0.375,0.0775788576300084
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.3333333333333333,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f117,0.4444444444444444,0.0269058295964125
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e225,0.375,0.0775788576300084
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e290,0.5,0.0347010550996482
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f117,0.3333333333333333,0.0269058295964125
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e265_01,0.4444444444444444,0.9448394214268204
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f116,0.3,0.0539476730724705
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e290,0.3333333333333333,0.0347010550996482
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.4,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e117,0.5,0.9587628865979382
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.5555555555555556,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,c001_01,0.1111111111111111,0.0465473145780051
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e225,0.5714285714285714,0.0775788576300084
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f115,0.6,0.0776160776160775
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f115,0.3,0.0776160776160775
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e225,0.2,0.0775788576300084
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e225,0.4444444444444444,0.0775788576300084
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f114a,0.3333333333333333,0.0294663573085847
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.5555555555555556,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e117,0.7,0.9587628865979382
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f115,0.5,0.0776160776160775
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f117,0.7,0.0269058295964125
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f117,0.5,0.0269058295964125
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e290,0.4,0.0347010550996482
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f117,0.42857142857142855,0.0269058295964125
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f115,0.5,0.0776160776160775
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.5,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e225,0.6,0.0775788576300084
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f114a,0.5,0.0294663573085847
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e290,0.3,0.0347010550996482
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.6666666666666666,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f117,0.375,0.0269058295964125
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f117,0.8,0.0269058295964125
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.875,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f116,0.5,0.0539476730724705
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f115,0.375,0.0776160776160775
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e265_01,0.5,0.9448394214268204
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,c001_01,0.1,0.0465473145780051
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e225,0.6,0.0775788576300084
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.3333333333333333,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,c001_01,0.1,0.0465473145780051
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e117,0.4,0.9587628865979382
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f114a,0.6666666666666666,0.0294663573085847
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f117,0.5,0.0269058295964125
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.5,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.5,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f117,0.0,0.0269058295964125
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e290,0.6666666666666666,0.0347010550996482
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e117,0.7777777777777778,0.9587628865979382
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.4444444444444444,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f114a,0.375,0.0294663573085847
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e117,0.5555555555555556,0.9587628865979382
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e117,0.7,0.9587628865979382
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f117,0.25,0.0269058295964125
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e117,0.5714285714285714,0.9587628865979382
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.5,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e290,0.5555555555555556,0.0347010550996482
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e265_01,1.0,0.9448394214268204
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.6666666666666666,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f117,0.4,0.0269058295964125
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.4,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e265_01,0.4444444444444444,0.9448394214268204
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f116,0.3333333333333333,0.0539476730724705
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f116,0.5,0.0539476730724705
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f117,0.5555555555555556,0.0269058295964125
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f117,0.5555555555555556,0.0269058295964125
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,c001_01,0.1111111111111111,0.0465473145780051
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f115,0.6666666666666666,0.0776160776160775
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,c001_01,0.2,0.0465473145780051
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,c001_01,0.1,0.0465473145780051
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e290,0.4444444444444444,0.0347010550996482
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,c001_01,0.1,0.0465473145780051
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,f114a,0.3,0.0294663573085847
gpt-3.5-turbo-0125,openai,survey_hypothetical,nl,nl,e069_02,0.6,0.6010834769761143
gpt-3.5-turbo-0125,openai,survey_hypothetical,pt,pt,e069_13,0.6,0.5596608116293156
gpt-3.5-turbo-0125,openai,survey_hypothetical,pt,pt,f121,0.5555555555555556,0.5288862418106015
gpt-3.5-turbo-0125,openai,survey_hypothetical,pt,pt,e069_13,0.4444444444444444,0.5596608116293156
