model_name,model_family,template_type,language,response_language,question_key,response_pro_score
Baseline_fifty_percent,Baseline,survey_hypothetical,nl,nl,c001_01,0.5059836682512959
Baseline_fifty_percent,Baseline,survey_hypothetical,nl,nl,e290,0.4904228341347522
Baseline_fifty_percent,Baseline,survey_hypothetical,nl,nl,c001_01,0.5036583061296286
Baseline_fifty_percent,Baseline,survey_hypothetical,nl,nl,f114a,0.4904068265459585
Baseline_fifty_percent,Baseline,survey_hypothetical,nl,nl,e069_02,0.5008340623563801
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_13,0.498613300443732
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f121,0.5076324038296306
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_13,0.49589456213081395
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_13,0.4980836626255058
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_13,0.5044038600396267
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e228,0.4883079156296801
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e235,0.5072402000563024
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e233b,0.5153287820037487
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e235,0.5200015259298422
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e228,0.49577483680116174
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d060,0.495618442994905
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d054,0.5010829643977612
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_08,0.5114951872922496
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_05,0.5101649001474983
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f144_02,0.4938158376886754
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d054,0.4898987805891382
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f144_02,0.5009341205926098
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d060,0.4940229842702774
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f120,0.5023226872327602
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e235,0.5016733096450702
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d054,0.5050915613809983
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_08,0.5058423390816704
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f121,0.49674662321642404
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f118,0.5005183076724744
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e236,0.5038529044305058
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_08,0.5015677022483134
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f120,0.5067175450085895
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e233b,0.4985297590849117
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_13,0.5069719764601254
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_08,0.5083897996876235
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e228,0.48253419431993444
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_08,0.49958781564915183
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e228,0.4910961331469909
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e235,0.4951724914754708
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e226,0.5110123665701062
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_20,0.48320269110274144
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d060,0.48348362764872843
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e228,0.49545418422476417
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e235,0.4867939127461891
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f144_02,0.4934102650445415
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f120,0.4910747542579696
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f121,0.49828743898145816
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f118,0.508162454534405
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_13,0.49509855660840174
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e233b,0.48256168235586194
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d054,0.4895918491441435
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e233b,0.4927066708893483
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d060,0.4901326627245842
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e226,0.5139852585628019
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_08,0.48734825570622153
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e226,0.5021357825203606
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e228,0.5062179415538394
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d059,0.48949943893035514
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d059,0.49178656596005677
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_05,0.4963031389417776
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_08,0.4914611003705757
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f120,0.4963983221893785
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_05,0.4962477317941029
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e233b,0.5124612851181604
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f120,0.4780935927187911
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f144_02,0.5204762971213612
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f121,0.5168505736683467
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_05,0.49837762129711716
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_08,0.5091407044115139
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e235,0.4957220637902709
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f144_02,0.4757532688069364
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_08,0.4810504624832819
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_13,0.49730208734824216
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f144_02,0.5082964060920055
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_05,0.4846765406196169
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d054,0.5080082220475715
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d054,0.5106931870319502
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_13,0.49742717296731936
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d059,0.48284281143640895
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d060,0.4986849742356046
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f144_02,0.5195378728841985
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_05,0.498243282574284
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f144_02,0.5030249803761113
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_13,0.49734301167646283
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_05,0.4910754173806293
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e233b,0.4881840438579509
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d059,0.49738162179876316
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_20,0.5346522780512726
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d054,0.5012789446879505
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f028,0.4950368476861017
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e028,0.5039194174728835
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h010,0.49100939486060174
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f028,0.5067996041752811
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f132,0.5119683573435779
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f132,0.4808507878043591
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_04,0.4997311391144146
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e028,0.5234923618512273
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h011,0.4823930872513506
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h011,0.5010043866472589
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f028,0.49260753263524193
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h011,0.5097226727075873
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h010,0.5053777344517052
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e028,0.4979150381561027
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d026_03,0.5024956764125572
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_04,0.49984149260390864
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_04,0.47992873660041035
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e028,0.5064966577015109
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f028,0.5044619370766441
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h011,0.49753174775406606
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e028,0.4847982888286257
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f132,0.4795574271172036
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h010,0.48752854301289955
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e035,0.4960605888669291
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h010,0.48562084467715705
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h010,0.49843546294996804
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e028,0.49489293881446506
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_04,0.5123022663260193
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e028,0.49247419670305503
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f028,0.49084041921508026
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h010,0.5019143853483565
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e035,0.5029358899628373
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f028,0.48472670793289896
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e028,0.49802502619754846
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e035,0.488428319650193
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d026_03,0.49439820429225223
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_04,0.4939006346107425
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f132,0.4992396304732251
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e028,0.49184004390354674
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h010,0.4760302952267277
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h010,0.4974506778577934
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e035,0.48744804861400304
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e035,0.5014879633948263
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d026_03,0.48509094624125537
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d026_03,0.5069585611420594
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f132,0.4947445752419741
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e028,0.4888427684943947
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e035,0.5047123016944348
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e028,0.5164674442808905
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f132,0.506573353875768
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h011,0.5104025907216767
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f132,0.48622335969206076
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h011,0.49521063770762813
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_04,0.503959811194328
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h011,0.5020548121467452
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d026_03,0.5067334707050288
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h011,0.4834316792361595
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_04,0.5045374538194867
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e035,0.505192972703111
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f132,0.510590977245676
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d026_03,0.5011663398332709
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e028,0.4876949550241029
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f028,0.49208914030509165
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e035,0.5076397205957064
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h011,0.49242758984310114
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e028,0.484442729060703
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e035,0.5072058589597722
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d026_03,0.49248776859490934
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e028,0.48964169671335517
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f028,0.5040768343502422
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,d026_03,0.4941866583231366
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e028,0.49615269095466225
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f132,0.4927904803309162
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h011,0.5020708152071792
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e028,0.4968199770966595
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h011,0.49478141903287165
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,h011,0.49238818027147757
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e035,0.49033193400816594
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_04,0.4894684861540294
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e225,0.5038266943432157
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.5092613683803152
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f116,0.5056089717401702
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.509946311985982
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f117,0.48309841778221957
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f117,0.5025919648655661
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.4898404880696755
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f114a,0.5040234885286486
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e117,0.5027523388966729
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f114a,0.4843717282473927
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e225,0.5178715476343372
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.5113697289029996
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e265_01,0.5070388903102464
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e290,0.4851303712568357
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.494197792342709
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f114a,0.5041571361287557
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e225,0.5026885319780663
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f116,0.4917776894964126
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f115,0.5091940384645086
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e225,0.49646223402403605
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f116,0.49894576847681643
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e225,0.5034492560629534
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.4994348892533014
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f117,0.5174347786889271
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f117,0.5075559015450287
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f117,0.5033286803129794
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e265_01,0.48472525663456106
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f116,0.5050001424680985
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e290,0.5010789894282688
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.5055398022664427
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e117,0.5022649196069208
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e225,0.5001167310051119
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f115,0.48506084501646407
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f115,0.5012224589285229
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e225,0.5022154139265491
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e225,0.5187127623028738
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f114a,0.501296543596974
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.4853354190732738
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e117,0.516083209171411
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f115,0.4774375325619592
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f117,0.505982225286003
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f117,0.48842221558655674
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e290,0.49097741790559807
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f115,0.5068108176901538
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.4872097052574358
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e225,0.49023659218441856
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f114a,0.48147197790738666
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e290,0.5075713002795454
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.5005481432426958
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f117,0.5078133262005395
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.5200056077664775
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f116,0.48834208833974957
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f115,0.5167781966902262
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e265_01,0.5037187210674411
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e225,0.49074856035413716
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.4876791997004151
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e117,0.5021002957646179
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f114a,0.5032920913836361
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f117,0.47939876351279226
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.4766497183756102
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.485287935402744
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e290,0.4844195618004949
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e117,0.5040930562065036
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.5000526040788512
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f114a,0.4902753423741606
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e117,0.5230983569861998
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e117,0.5049422862526661
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f117,0.5070089259704892
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e117,0.505162374159248
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.5113188380853354
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e290,0.5007446722257023
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e265_01,0.4942784810880574
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.4962952327461361
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.4906081093102043
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e265_01,0.4966719215371601
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f116,0.49919612591446716
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f116,0.49857804864892724
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f117,0.4978164578962576
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f117,0.5015417059519665
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f115,0.506316468401351
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,f114a,0.48316518828607996
Baseline_fifty_percent,Baseline,survey_hypothetical,pt,pt,e069_02,0.503427298803263
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,f121,0.3940570445091435
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,f120,0.8015913363469012
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,d054,0.014179830161452966
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_20,0.7877632822587045
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,f118,0.21054204082488293
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_08,0.5414086074454647
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,d060,0.6215019878212555
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,f121,0.25391105417931403
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e233b,0.9037566510547349
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_20,0.9658102644517734
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_05,0.023117536837314323
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_08,0.05433238545211161
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_13,0.5581852491296683
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_05,0.2705610959293273
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,d054,0.7578934828153014
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e233b,0.9790119828412246
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,d054,0.19996661735306243
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_08,0.6529463038459034
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_20,0.41026381853145244
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,f120,0.008283449592050629
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_08,0.1819332348567595
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_20,0.8165589808109748
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e226,0.8592303054672844
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,d054,0.4827633638144275
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,f120,0.8069546384969543
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,d059,0.20985774148252156
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,f144_02,0.3028563967280694
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e228,0.7535730605513943
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,d054,0.8070245811588763
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,f144_02,0.019234244641228915
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,f120,0.2456247183852085
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,f120,0.3271006888581234
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,f118,0.6902860456261793
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,c002_01,0.3634113838910865
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,f144_02,0.7682414710072882
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e235,0.5004764849923397
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_13,0.9326141946966576
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_05,0.03728358962784162
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e116,0.07736893153372792
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,d059,0.06107399816981618
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e235,0.7765624880406493
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_20,0.7848339324433355
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,d054,0.5137067898407103
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,f118,0.2266808605338615
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_08,0.8958816895070455
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_05,0.2508862510318759
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,d054,0.6721394304067925
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_13,0.4372108568899439
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_20,0.021191052902421514
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,d054,0.12112471967068261
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,c002_01,0.9503804356537308
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_08,0.9766779505073603
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,d060,0.79978794570016
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,d059,0.7477687928940141
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,d060,0.6115547542018444
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,d059,0.4047742047407703
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e116,0.11566003384707224
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e233b,0.9311910433435399
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e116,0.5449859270516674
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,c002_01,0.3675049938898127
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e069_20,0.4893021146488603
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,d060,0.3167913178910404
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,c002_01,0.4276224938264157
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,d060,0.38142814754352616
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,f028,0.8929762731509803
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,h010,0.18130222158980458
Baseline_uniform_random,Baseline,survey_hypothetical,da,da,e028,0.31263724088273315
